wbs_objnr,wbs_posid,wbs_post1,fund,fund_type,fund_count_on_wbs,fund_consumption_2024_26,total_consumption_2024_26,fund_share_pct,postings_count_2024_26
PR00000111,6,RP Cross-Cutting Themes,3240117041,005,448,24000.0,10012917.84,0.24,4
PR00000111,6,RP Cross-Cutting Themes,3240117051,005,448,20000.0,10012917.84,0.2,4
PR00000111,6,RP Cross-Cutting Themes,3240117052,005,448,20000.0,10012917.84,0.2,5
PR00000111,6,RP Cross-Cutting Themes,3240117053,005,448,19000.0,10012917.84,0.19,3
PR00000111,6,RP Cross-Cutting Themes,3240117054,005,448,19000.0,10012917.84,0.19,4
PR00000111,6,RP Cross-Cutting Themes,3240117061,005,448,20000.0,10012917.84,0.2,4
PR00000111,6,RP Cross-Cutting Themes,3240117062,005,448,20000.0,10012917.84,0.2,4
PR00000111,6,RP Cross-Cutting Themes,3240117063,005,448,20000.0,10012917.84,0.2,3
PR00000111,6,RP Cross-Cutting Themes,3240117064,005,448,18000.0,10012917.84,0.18,4
PR00000111,6,RP Cross-Cutting Themes,3240117071,005,448,21000.0,10012917.84,0.21,4
PR00000111,6,RP Cross-Cutting Themes,3240117073,005,448,18500.0,10012917.84,0.18,5
PR00000111,6,RP Cross-Cutting Themes,3240117074,005,448,18500.0,10012917.84,0.18,5
PR00000111,6,RP Cross-Cutting Themes,3240117075,005,448,20000.0,10012917.84,0.2,4
PR00000111,6,RP Cross-Cutting Themes,3240117082,005,448,36743.0,10012917.84,0.37,5
PR00000111,6,RP Cross-Cutting Themes,3240117083,005,448,36743.0,10012917.84,0.37,1
PR00000111,6,RP Cross-Cutting Themes,3240117091,005,448,19500.0,10012917.84,0.19,2
PR00000111,6,RP Cross-Cutting Themes,3240117092,005,448,20000.0,10012917.84,0.2,3
PR00000111,6,RP Cross-Cutting Themes,3240117093,005,448,20000.0,10012917.84,0.2,3
PR00000111,6,RP Cross-Cutting Themes,3240117094,005,448,18500.0,10012917.84,0.18,3
PR00000111,6,RP Cross-Cutting Themes,3240117101,005,448,21000.0,10012917.84,0.21,4
PR00000111,6,RP Cross-Cutting Themes,3240117102,005,448,20000.0,10012917.84,0.2,4
PR00000111,6,RP Cross-Cutting Themes,3240117103,005,448,20000.0,10012917.84,0.2,2
PR00000111,6,RP Cross-Cutting Themes,3240117104,005,448,18000.0,10012917.84,0.18,2
PR00000111,6,RP Cross-Cutting Themes,3240117106,005,448,18000.0,10012917.84,0.18,4
PR00000111,6,RP Cross-Cutting Themes,3240117107,005,448,18000.0,10012917.84,0.18,4
PR00000111,6,RP Cross-Cutting Themes,3240117121,005,448,26000.0,10012917.84,0.26,1
PR00000109,4,Major Programme 4 (Culture),3240117171,005,369,22370.0,20047784.84,0.11,3
PR00000111,6,RP Cross-Cutting Themes,3240117181,005,448,25000.0,10012917.84,0.25,4
PR00000111,6,RP Cross-Cutting Themes,3240117182,005,448,25000.0,10012917.84,0.25,5
PR00000111,6,RP Cross-Cutting Themes,3240117183,005,448,24000.0,10012917.84,0.24,5
PR00000111,6,RP Cross-Cutting Themes,3240117202,005,448,50000.0,10012917.84,0.5,1
PR00000111,6,RP Cross-Cutting Themes,3240117211,005,448,60000.0,10012917.84,0.6,3
PR00000111,6,RP Cross-Cutting Themes,3240117212,005,448,60000.0,10012917.84,0.6,3
PR00000111,6,RP Cross-Cutting Themes,3240117213,005,448,19000.0,10012917.84,0.19,2
PR00000106,1,Major Programme 1 (Education),3240117214,005,592,18970.1,51817355.99,0.04,17
PR00000111,6,RP Cross-Cutting Themes,3240117214,005,448,38000.0,10012917.84,0.38,4
PR00000111,6,RP Cross-Cutting Themes,3240117221,005,448,20000.0,10012917.84,0.2,4
PR00000111,6,RP Cross-Cutting Themes,3240117222,005,448,20000.0,10012917.84,0.2,5
PR00000111,6,RP Cross-Cutting Themes,3240117223,005,448,20000.0,10012917.84,0.2,5
PR00000111,6,RP Cross-Cutting Themes,3240117224,005,448,18000.0,10012917.84,0.18,3
PR00000111,6,RP Cross-Cutting Themes,3240117231,005,448,21000.0,10012917.84,0.21,3
PR00000111,6,RP Cross-Cutting Themes,3240117232,005,448,21000.0,10012917.84,0.21,4
PR00000111,6,RP Cross-Cutting Themes,3240117261,005,448,20000.0,10012917.84,0.2,4
PR00000111,6,RP Cross-Cutting Themes,3240117262,005,448,20000.0,10012917.84,0.2,6
PR00000111,6,RP Cross-Cutting Themes,3240117263,005,448,20000.0,10012917.84,0.2,5
PR00000111,6,RP Cross-Cutting Themes,3240117264,005,448,18000.0,10012917.84,0.18,3
PR00000111,6,RP Cross-Cutting Themes,3240117271,005,448,23000.0,10012917.84,0.23,2
PR00000111,6,RP Cross-Cutting Themes,3240117272,005,448,23000.0,10012917.84,0.23,3
PR00000111,6,RP Cross-Cutting Themes,3240117273,005,448,23000.0,10012917.84,0.23,1
PR00000111,6,RP Cross-Cutting Themes,3240117274,005,448,9000.0,10012917.84,0.09,1
PR00000111,6,RP Cross-Cutting Themes,3240117281,005,448,20000.0,10012917.84,0.2,5
PR00000111,6,RP Cross-Cutting Themes,3240117282,005,448,25400.0,10012917.84,0.25,5
PR00000111,6,RP Cross-Cutting Themes,3240117284,005,448,18000.0,10012917.84,0.18,5
PR00000111,6,RP Cross-Cutting Themes,3240117292,005,448,20000.0,10012917.84,0.2,4
PR00000111,6,RP Cross-Cutting Themes,3240117293,005,448,19000.0,10012917.84,0.19,3
PR00000111,6,RP Cross-Cutting Themes,3240117294,005,448,19000.0,10012917.84,0.19,5
PR00000111,6,RP Cross-Cutting Themes,3240117302,005,448,20000.0,10012917.84,0.2,2
PR00000111,6,RP Cross-Cutting Themes,3240117303,005,448,21000.0,10012917.84,0.21,4
PR00000111,6,RP Cross-Cutting Themes,3240117304,005,448,17000.0,10012917.84,0.17,6
PR00000106,1,Major Programme 1 (Education),3240117311,005,592,25000.0,51817355.99,0.05,6
PR00000106,1,Major Programme 1 (Education),3240117312,005,592,24000.0,51817355.99,0.05,4
PR00000109,4,Major Programme 4 (Culture),3240117313,005,369,15000.0,20047784.84,0.07,3
PR00000109,4,Major Programme 4 (Culture),3240117314,005,369,15000.0,20047784.84,0.07,3
PR00000111,6,RP Cross-Cutting Themes,3240117322,005,448,20000.0,10012917.84,0.2,3
PR00000111,6,RP Cross-Cutting Themes,3240117323,005,448,26000.0,10012917.84,0.26,3
PR00000111,6,RP Cross-Cutting Themes,3240117324,005,448,19000.0,10012917.84,0.19,5
PR00000111,6,RP Cross-Cutting Themes,3240117341,005,448,16648.0,10012917.84,0.17,3
PR00000111,6,RP Cross-Cutting Themes,3240117344,005,448,20000.0,10012917.84,0.2,5
PR00000111,6,RP Cross-Cutting Themes,3240117381,005,448,25200.0,10012917.84,0.25,3
PR00000111,6,RP Cross-Cutting Themes,3240117382,005,448,15300.0,10012917.84,0.15,4
PR00000111,6,RP Cross-Cutting Themes,3240117384,005,448,18000.0,10012917.84,0.18,3
PR00000111,6,RP Cross-Cutting Themes,3240117391,005,448,20000.0,10012917.84,0.2,2
PR00000111,6,RP Cross-Cutting Themes,3240117392,005,448,20000.0,10012917.84,0.2,5
PR00000111,6,RP Cross-Cutting Themes,3240117393,005,448,20000.0,10012917.84,0.2,3
PR00000111,6,RP Cross-Cutting Themes,3240117394,005,448,18000.0,10012917.84,0.18,3
PR00000111,6,RP Cross-Cutting Themes,3240117411,005,448,25828.0,10012917.84,0.26,3
PR00000111,6,RP Cross-Cutting Themes,3240118011,005,448,14000.0,10012917.84,0.14,1
PR00000111,6,RP Cross-Cutting Themes,3240118021,005,448,15000.0,10012917.84,0.15,4
PR00000111,6,RP Cross-Cutting Themes,3240118031,005,448,15000.0,10012917.84,0.15,1
PR00000111,6,RP Cross-Cutting Themes,3240118041,005,448,15000.0,10012917.84,0.15,1
PR00000111,6,RP Cross-Cutting Themes,3240118061,005,448,15000.0,10012917.84,0.15,1
PR00000111,6,RP Cross-Cutting Themes,3240118071,005,448,15000.0,10012917.84,0.15,2
PR00000111,6,RP Cross-Cutting Themes,3240118111,005,448,12000.0,10012917.84,0.12,1
PR00000111,6,RP Cross-Cutting Themes,3240118121,005,448,15000.0,10012917.84,0.15,1
PR00000111,6,RP Cross-Cutting Themes,3240118131,005,448,15000.0,10012917.84,0.15,3
PR00000111,6,RP Cross-Cutting Themes,3240118151,005,448,14000.0,10012917.84,0.14,2
PR00000111,6,RP Cross-Cutting Themes,3240118161,005,448,14000.0,10012917.84,0.14,1
PR00000111,6,RP Cross-Cutting Themes,3240118171,005,448,15000.0,10012917.84,0.15,3
PR00000111,6,RP Cross-Cutting Themes,3240118181,005,448,15000.0,10012917.84,0.15,2
PR00000111,6,RP Cross-Cutting Themes,3240118201,005,448,15000.0,10012917.84,0.15,1
PR00000111,6,RP Cross-Cutting Themes,3240118231,005,448,15000.0,10012917.84,0.15,3
PR00000111,6,RP Cross-Cutting Themes,3240118241,005,448,14000.0,10012917.84,0.14,3
PR00000111,6,RP Cross-Cutting Themes,3240118251,005,448,15000.0,10012917.84,0.15,3
PR00000111,6,RP Cross-Cutting Themes,3240118261,005,448,15000.0,10012917.84,0.15,4
PR00000111,6,RP Cross-Cutting Themes,3240118271,005,448,15000.0,10012917.84,0.15,3
PR00000111,6,RP Cross-Cutting Themes,3240118281,005,448,15000.0,10012917.84,0.15,4
PR00000111,6,RP Cross-Cutting Themes,3240118311,005,448,14000.0,10012917.84,0.14,1
PR00000111,6,RP Cross-Cutting Themes,3240118321,005,448,13000.0,10012917.84,0.13,2
PR00000111,6,RP Cross-Cutting Themes,3240118331,005,448,15000.0,10012917.84,0.15,1
PR00000111,6,RP Cross-Cutting Themes,3240118341,005,448,15000.0,10012917.84,0.15,3
PR00000111,6,RP Cross-Cutting Themes,3240118351,005,448,15000.0,10012917.84,0.15,1
PR00000111,6,RP Cross-Cutting Themes,3240118361,005,448,14000.0,10012917.84,0.14,1
PR00000111,6,RP Cross-Cutting Themes,3240118371,005,448,12000.0,10012917.84,0.12,1
PR00000111,6,RP Cross-Cutting Themes,3240118401,005,448,12000.0,10012917.84,0.12,3
PR00000111,6,RP Cross-Cutting Themes,3240118411,005,448,14000.0,10012917.84,0.14,5
PR00000111,6,RP Cross-Cutting Themes,3240118421,005,448,14000.0,10012917.84,0.14,3
PR00000111,6,RP Cross-Cutting Themes,3240118441,005,448,15000.0,10012917.84,0.15,2
PR00000111,6,RP Cross-Cutting Themes,3240118481,005,448,15000.0,10012917.84,0.15,1
PR00000111,6,RP Cross-Cutting Themes,3240118501,005,448,14000.0,10012917.84,0.14,1
PR00000111,6,RP Cross-Cutting Themes,3240118521,005,448,15000.0,10012917.84,0.15,1
PR00000111,6,RP Cross-Cutting Themes,3240118621,005,448,13000.0,10012917.84,0.13,1
PR00000111,6,RP Cross-Cutting Themes,3240118631,005,448,14000.0,10012917.84,0.14,1
PR00000111,6,RP Cross-Cutting Themes,3240118741,005,448,15000.0,10012917.84,0.15,1
PR00000111,6,RP Cross-Cutting Themes,3240118771,005,448,14000.0,10012917.84,0.14,1
PR00000111,6,RP Cross-Cutting Themes,3240118AG1,005,448,14000.0,10012917.84,0.14,1
PR00000111,6,RP Cross-Cutting Themes,3240118AH1,005,448,14000.0,10012917.84,0.14,2
PR00000107,2,Major Programme 2 (Natural Sciences),3240211011,001,591,16.53,25643916.0,0.0,1
PR00000111,6,RP Cross-Cutting Themes,3240211011,001,448,64880.0,10012917.84,0.65,191
PR00000111,6,RP Cross-Cutting Themes,3240211021,001,448,9145.45,10012917.84,0.09,65
PR00000107,2,Major Programme 2 (Natural Sciences),3310611061,010,591,11.07,25643916.0,0.0,1
PR00000106,1,Major Programme 1 (Education),3310731011,003,592,318.5,51817355.99,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,354GLO5009,104,1211,141.47,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,354GLO5010,104,1211,9168.53,48376526.57,0.02,8
PR00027627,680REV9001,Management Cost PFF technical account,354GLO5011,104,1211,83018.86,48376526.57,0.17,18
PR00027627,680REV9001,Management Cost PFF technical account,354GLO5012,104,1211,104437.53,48376526.57,0.22,18
PR00027627,680REV9001,Management Cost PFF technical account,354GLO5013,104,1211,13204.58,48376526.57,0.03,4
PR00027627,680REV9001,Management Cost PFF technical account,355GLO5004,104,1211,162.73,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,355GLO5005,104,1211,14040.4,48376526.57,0.03,16
PR00027627,680REV9001,Management Cost PFF technical account,355GLO5006,104,1211,9550.54,48376526.57,0.02,13
PR00027627,680REV9001,Management Cost PFF technical account,355GLO5007,104,1211,16891.82,48376526.57,0.03,11
PR00027627,680REV9001,Management Cost PFF technical account,355GLO5008,104,1211,630.0,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,401NHF1091,104,1211,86.95,48376526.57,0.0,14
PR00027627,680REV9001,Management Cost PFF technical account,402EGY4001,104,1211,19819.76,48376526.57,0.04,24
PR00027627,680REV9001,Management Cost PFF technical account,402EGY4003,104,1211,6177.12,48376526.57,0.01,15
PR00027627,680REV9001,Management Cost PFF technical account,402EGY4006,104,1211,4696.9,48376526.57,0.01,19
PR00027627,680REV9001,Management Cost PFF technical account,403GLO1000,104,1211,25875.33,48376526.57,0.05,21
PR00027627,680REV9001,Management Cost PFF technical account,406CUB0001,104,1211,2221.34,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,406EGY1000,104,1211,506.0,48376526.57,0.0,8
PR00027627,680REV9001,Management Cost PFF technical account,406GLO0016,104,1211,84.41,48376526.57,0.0,3
PR00027627,680REV9001,Management Cost PFF technical account,406GLO0020,104,1211,1321.48,48376526.57,0.0,6
PR00027627,680REV9001,Management Cost PFF technical account,406GLO0028,104,1211,3579.36,48376526.57,0.01,7
PR00027627,680REV9001,Management Cost PFF technical account,406GLO0029,104,1211,16984.78,48376526.57,0.04,12
PR00027627,680REV9001,Management Cost PFF technical account,406GLO0030,104,1211,1497.02,48376526.57,0.0,3
PR00027627,680REV9001,Management Cost PFF technical account,406GLO0031,104,1211,3017.46,48376526.57,0.01,7
PR00027627,680REV9001,Management Cost PFF technical account,406GLO0032,104,1211,5715.72,48376526.57,0.01,5
PR00027627,680REV9001,Management Cost PFF technical account,406GLO0084,104,1211,3531.98,48376526.57,0.01,6
PR00027627,680REV9001,Management Cost PFF technical account,406GLO0085,104,1211,1961.55,48376526.57,0.0,5
PR00027627,680REV9001,Management Cost PFF technical account,406GLO0086,104,1211,3224.72,48376526.57,0.01,9
PR00027627,680REV9001,Management Cost PFF technical account,406GLO0087,104,1211,21555.59,48376526.57,0.04,18
PR00027627,680REV9001,Management Cost PFF technical account,406GLO0088,104,1211,2464.79,48376526.57,0.01,3
PR00027627,680REV9001,Management Cost PFF technical account,406GLO0089,104,1211,955.23,48376526.57,0.0,3
PR00027627,680REV9001,Management Cost PFF technical account,406GLO0090,104,1211,360.3,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,406GLO0091,104,1211,806.51,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,406GLO0092,104,1211,5678.9,48376526.57,0.01,2
PR00027627,680REV9001,Management Cost PFF technical account,406GLO0093,104,1211,1342.37,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,406GLO1008,104,1211,1142.79,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,406GLO2001,104,1211,830.48,48376526.57,0.0,7
PR00027627,680REV9001,Management Cost PFF technical account,406GLO2002,104,1211,662.36,48376526.57,0.0,6
PR00027627,680REV9001,Management Cost PFF technical account,406GLO2049,104,1211,9647.54,48376526.57,0.02,12
PR00027627,680REV9001,Management Cost PFF technical account,406GLO2050,104,1211,5761.75,48376526.57,0.01,10
PR00027627,680REV9001,Management Cost PFF technical account,406GLO2051,104,1211,9254.72,48376526.57,0.02,8
PR00027627,680REV9001,Management Cost PFF technical account,406GLO2052,104,1211,5988.2,48376526.57,0.01,7
PR00027627,680REV9001,Management Cost PFF technical account,406GLO3004,104,1211,218.44,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,406GLO3005,104,1211,2077.19,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,406GLO3006,104,1211,9813.0,48376526.57,0.02,1
PR00027627,680REV9001,Management Cost PFF technical account,406GLO3007,104,1211,3532.63,48376526.57,0.01,3
PR00027627,680REV9001,Management Cost PFF technical account,406GLO3008,104,1211,2317.18,48376526.57,0.0,4
PR00027627,680REV9001,Management Cost PFF technical account,406GLO4006,104,1211,1049.97,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,406GLO5001,104,1211,2126.89,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,406HON1000,104,1211,140.0,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,406IRQ4001,104,1211,5560.57,48376526.57,0.01,9
PR00027627,680REV9001,Management Cost PFF technical account,406JAM0001,104,1211,9286.15,48376526.57,0.02,3
PR00027627,680REV9001,Management Cost PFF technical account,406MOR3000,104,1211,3359.12,48376526.57,0.01,3
PR00027627,680REV9001,Management Cost PFF technical account,406NIR1000,104,1211,322.75,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,406PAL0001,104,1211,7000.0,48376526.57,0.01,1
PR00027627,680REV9001,Management Cost PFF technical account,406PAL1000,104,1211,5067.92,48376526.57,0.01,2
PR00027627,680REV9001,Management Cost PFF technical account,406RAB2000,104,1211,424.37,48376526.57,0.0,4
PR00027627,680REV9001,Management Cost PFF technical account,406RAB3000,104,1211,34.36,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,406RAB4000,104,1211,370.16,48376526.57,0.0,3
PR00027627,680REV9001,Management Cost PFF technical account,406RAB5000,104,1211,2713.25,48376526.57,0.01,16
PR00027627,680REV9001,Management Cost PFF technical account,406RAB5001,104,1211,1744.86,48376526.57,0.0,13
PR00027627,680REV9001,Management Cost PFF technical account,406RAF0004,104,1211,2945.37,48376526.57,0.01,3
PR00027627,680REV9001,Management Cost PFF technical account,406RER0001,104,1211,1130.11,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,406RER4000,104,1211,4099.82,48376526.57,0.01,3
PR00027627,680REV9001,Management Cost PFF technical account,406SEN3000,104,1211,1805.36,48376526.57,0.0,4
PR00027627,680REV9001,Management Cost PFF technical account,406SRL1000,104,1211,2660.0,48376526.57,0.01,1
PR00027627,680REV9001,Management Cost PFF technical account,406VIE1000,104,1211,1961.96,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,408FOE5040,104,1211,1898.33,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,408FOE5041,104,1211,31220.56,48376526.57,0.06,14
PR00027627,680REV9001,Management Cost PFF technical account,408FOE5042,104,1211,326275.09,48376526.57,0.67,25
PR00027627,680REV9001,Management Cost PFF technical account,408FOE5043,104,1211,10217.25,48376526.57,0.02,2
PR00027627,680REV9001,Management Cost PFF technical account,408MAS5041,104,1211,12078.42,48376526.57,0.02,8
PR00027627,680REV9001,Management Cost PFF technical account,408MAS5042,104,1211,68534.69,48376526.57,0.14,24
PR00027627,680REV9001,Management Cost PFF technical account,408MAS5043,104,1211,138.92,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,408MIL5042,104,1211,25240.7,48376526.57,0.05,21
PR00027627,680REV9001,Management Cost PFF technical account,408MIL5043,104,1211,1074.13,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,410GLO1000,104,1211,20.42,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,410GLO1041,104,1211,82829.92,48376526.57,0.17,19
PR00027627,680REV9001,Management Cost PFF technical account,410GLO1042,104,1211,955074.89,48376526.57,1.97,25
PR00027627,680REV9001,Management Cost PFF technical account,410GLO1043,104,1211,49849.2,48376526.57,0.1,2
PR00027627,680REV9001,Management Cost PFF technical account,412INT0001,104,1211,11595.65,48376526.57,0.02,23
PR00027627,680REV9001,Management Cost PFF technical account,412RAF0015,104,1211,1756.91,48376526.57,0.0,3
PR00027627,680REV9001,Management Cost PFF technical account,412RAF0016,104,1211,875.0,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,412RAF0017,104,1211,27.6,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,412RAF0019,104,1211,2481.25,48376526.57,0.01,5
PR00027627,680REV9001,Management Cost PFF technical account,412RAF0022,104,1211,3324.2,48376526.57,0.01,17
PR00027627,680REV9001,Management Cost PFF technical account,412RAF0028,104,1211,490.0,48376526.57,0.0,2
PR00027627,680REV9001,Management Cost PFF technical account,412RAF0029,104,1211,13051.7,48376526.57,0.03,16
PR00027627,680REV9001,Management Cost PFF technical account,412RAF0030,104,1211,141.01,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,415GLO0001,104,1211,560.0,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,416GLO1000,104,1211,1604.39,48376526.57,0.0,5
PR00027627,680REV9001,Management Cost PFF technical account,416GLO1042,104,1211,25215.21,48376526.57,0.05,17
PR00027627,680REV9001,Management Cost PFF technical account,422ARG0005,104,1211,12078.62,48376526.57,0.02,26
PR00027627,680REV9001,Management Cost PFF technical account,424GLO4141,104,1211,18939.23,48376526.57,0.04,14
PR00027627,680REV9001,Management Cost PFF technical account,424GLO4142,104,1211,286075.66,48376526.57,0.59,25
PR00027627,680REV9001,Management Cost PFF technical account,424GLO4143,104,1211,4230.67,48376526.57,0.01,2
PR00027627,680REV9001,Management Cost PFF technical account,428GLO2041,104,1211,1483.09,48376526.57,0.0,5
PR00027627,680REV9001,Management Cost PFF technical account,428GLO2042,104,1211,32415.11,48376526.57,0.07,23
PR00027627,680REV9001,Management Cost PFF technical account,428GLO2043,104,1211,221.15,48376526.57,0.0,1
PR00027627,680REV9001,Management Cost PFF technical account,439GLO2041,104,1211,29267.55,48376526.57,0.06,14
PR00027627,680REV9001,Management Cost PFF technical account,439GLO2042,104,1211,86173.35,48376526.57,0.18,25
PR00027627,680REV9001,Management Cost PFF technical account,439GLO2043,104,1211,7400.45,48376526.57,0.02,2
PR00027627,680REV9001,Management Cost PFF technical account,441GLO0056,104,1211,61445.42,48376526.57,0.13,26
PR00027627,680REV9001,Management Cost PFF technical account,448INT2191,104,1211,112.81,48376526.57,0.0,3
